rank,label,sample_count,selected,tier,super_category
2160,冷冻鱿鱼,873,False,,"Thịt, cá & hải sản"
2161,旋转拖把,873,False,,Dụng cụ vệ sinh nhà cửa
2162,水具套装,873,False,,Khác / chưa xác định
2163,漏勺,873,False,,Khác / chưa xác định
2164,防撞条,873,False,,Ô tô: phụ tùng & phụ kiện
2165,寄存柜/快递柜,872,False,,Khác / chưa xác định
2166,围裙,870,False,,Khác / chưa xác định
2167,安全带,870,False,,Khác / chưa xác định
2168,桃,870,False,,Khác / chưa xác định
2169,迷你风扇,870,False,,Điện lạnh & điều hòa
2170,风湿骨外伤,870,False,,Khác / chưa xác định
2171,变压器,869,False,,Linh kiện & thiết bị điện
2172,礼金簿/签名册,868,False,,Khác / chưa xác định
2173,仿真照相机,866,False,,Camera & nhiếp ảnh
2174,餐桌+餐椅,866,False,,Nội thất phòng ăn
2175,墙体外保温体系,865,False,,Khác / chưa xác định
2176,钓鱼伞,864,False,,Câu cá & săn bắn
2177,家居袍/睡袍,863,False,,Đồ lót & đồ ngủ
2178,轴承座,863,False,,Khác / chưa xác định
2179,防雨布,863,False,,Khác / chưa xác định
2180,太阳能电池组件,862,False,,Khác / chưa xác định
2181,开水机,862,False,,Khác / chưa xác định
2182,电动/遥控船类,862,False,,Khác / chưa xác định
2183,芒果,862,False,,Khác / chưa xác định
2184,救生衣,861,False,,Khác / chưa xác định
2185,洗脸刷/化妆刷,861,False,,Trang điểm
2186,日照绿茶,860,False,,"Trà, cà phê & đồ uống"
2187,照明电筒,860,False,,Đèn & chiếu sáng
2188,空调旋钮,860,False,,Điện lạnh & điều hòa
2189,花坛,860,False,,Khác / chưa xác định
2190,螺丝批组套,860,False,,Khác / chưa xác định
2191,造口袋,860,False,,Khác / chưa xác định
2192,厨房点火器/点火棒,859,False,,Khác / chưa xác định
2193,煎铲,859,False,,Khác / chưa xác định
2194,节拍器,859,False,,Khác / chưa xác định
2195,口腔清新剂,858,False,,Chăm sóc răng miệng
2196,膨胀螺丝,858,False,,Khác / chưa xác định
2197,赛车鞋,857,False,,Khác / chưa xác định
2198,防水材料,856,False,,Khác / chưa xác định
2199,静电防护刷,856,False,,Khác / chưa xác định
2200,肩带,855,False,,Khác / chưa xác định
2201,箫,854,False,,Khác / chưa xác định
2202,宝宝防晒乳/露,853,False,,Chăm sóc da mặt
2203,垃圾筒/烟灰皿,852,False,,Khác / chưa xác định
2204,电动车外胎,852,False,,Xe đạp & xe điện
2205,学习机/教育伴学机,851,False,,Khác / chưa xác định
2206,调味瓶罐,851,False,,Khác / chưa xác định
2207,运动棉衣,851,False,,Áo khoác & trang phục giữ ấm
2208,分配器/分频器/分支器,850,False,,Khác / chưa xác định
2209,钉,850,False,,Khác / chưa xác định
2210,塑料摇臂喷头,849,False,,Khác / chưa xác định
2211,应急包/自救包,849,False,,Khác / chưa xác định
2212,鞋刷/鞋擦,849,False,,Phụ kiện giày
2213,鱼缸净水剂,849,False,,Khác / chưa xác định
2214,花架,848,False,,Nông nghiệp & làm vườn
2215,收纳挂袋,847,False,,Khác / chưa xác định
2216,耳勺,847,False,,Khác / chưa xác định
2217,公园椅,846,False,,Khác / chưa xác định
2218,灯附件,846,False,,Khác / chưa xác định
2219,名片盒,845,False,,Văn phòng phẩm
2220,大型篱笆/栅栏,845,False,,Khác / chưa xác định
2221,乘用车轮胎,844,False,,Ô tô: phụ tùng & phụ kiện
2222,坐垫/鞍座,843,False,,Ô tô: phụ tùng & phụ kiện
2223,国画颜料,842,False,,Đồ thủ công & mỹ thuật
2224,台球桌,841,False,,Khác / chưa xác định
2225,寿司套件/料理套件,841,False,,Khác / chưa xác định
2226,教学仪器/实验器材,841,False,,Thiết bị xét nghiệm & phòng thí nghiệm
2227,跳跳玩具/跳跃类运动,841,False,,Đồ chơi mô hình & điều khiển
2228,通用变频器,841,False,,Khác / chưa xác định
2229,挂饰/挂牌,840,False,,Khác / chưa xác định
2230,挂钩/挂球,839,False,,Khác / chưa xác định
2231,随身化妆镜,839,False,,Mỹ phẩm dụng cụ & phụ kiện
2232,情侣装泳衣,838,False,,Đồ bơi & thể thao nước
2233,机床工具,837,False,,Máy móc công nghiệp
2234,水牙线/家用冲牙器,837,False,,Chăm sóc răng miệng
2235,车身维修工具,837,False,,Khác / chưa xác định
2236,调音器,834,False,,Khác / chưa xác định
2237,运动壶/旅行壶,833,False,,Khác / chưa xác định
2238,皂网/架,832,False,,Khác / chưa xác định
2239,斜嘴钳,831,False,,Khác / chưa xác định
2240,服务器/Server,831,True,medium,Dịch vụ & vé
2241,电磁继电器,831,False,,Khác / chưa xác định
2242,百香果,831,False,,Khác / chưa xác định
2243,防冻液,831,False,,Khác / chưa xác định
2244,护发精油,830,False,,Nước hoa & hương thơm
2245,柜内裤架,830,False,,Đồ lót & đồ ngủ
2246,水份仪,830,False,,Khác / chưa xác định
2247,拉花,829,False,,Khác / chưa xác định
2248,搓脚板/洗脚刷/磨脚石,829,False,,Khác / chưa xác định
2249,机柜,829,False,,Khác / chưa xác định
2250,线盒,829,False,,Khác / chưa xác định
2251,胶棉拖把,828,False,,Dụng cụ vệ sinh nhà cửa
2252,USB灯,827,False,,Khác / chưa xác định
2253,亲子家庭装,826,False,,Khác / chưa xác định
2254,口罩收纳盒/袋/夹,826,False,,"Mũ, khăn & găng tay"
2255,自行车外胎,824,False,,Xe đạp & xe điện
2256,相机背带,823,False,,Camera & nhiếp ảnh
2257,汽油发电机,822,False,,Máy móc công nghiệp
2258,电熨斗,822,False,,Khác / chưa xác định
2259,配线槽,822,False,,Khác / chưa xác định
2260,扇子,821,False,,Khác / chưa xác định
2261,抱婴腰带/腰凳,821,False,,"Mũ, khăn & găng tay"
2262,枣,821,False,,Khác / chưa xác định
2263,生鸡翅,821,False,,Khác / chưa xác định
2264,小提琴,820,False,,Khác / chưa xác định
2265,羽毛球包,818,False,,Thể thao bóng
2266,萨克斯风,818,False,,Khác / chưa xác định
2267,耳套,816,False,,Khác / chưa xác định
2268,针管笔,816,False,,Văn phòng phẩm
2269,金属探测器,815,False,,Khác / chưa xác định
2270,烧烤炭,814,False,,Khác / chưa xác định
2271,印台,813,False,,Khác / chưa xác định
2272,支架灯,813,False,,Linh kiện & thiết bị điện
2273,滤酒器,813,False,,Khác / chưa xác định
2274,饭勺,813,False,,Khác / chưa xác định
2275,汽车车衣,812,False,,Ô tô: phụ tùng & phụ kiện
2276,男士沐浴露,812,False,,Chăm sóc cơ thể
2277,文化创意餐具,811,False,,Dụng cụ nhà bếp
2278,电阻测试仪,811,False,,Khác / chưa xác định
2279,美臀垫/保健坐垫,811,False,,Ô tô: phụ tùng & phụ kiện
2280,织布机/手工编织/刺绣类,810,False,,Đồ thủ công & mỹ thuật
2281,婴童蚊帐,809,False,,Chăn ga gối đệm
2282,手腕花,809,False,,Khác / chưa xác định
2283,筹码,808,False,,Khác / chưa xác định
2284,嵌入式硬盘录像机,807,False,,Dụng cụ nhà bếp
2285,床尾凳,807,False,,Khác / chưa xác định
2286,汤勺,807,False,,Khác / chưa xác định
2287,计数器,806,False,,Khác / chưa xác định
2288,黄山毛峰,806,False,,Khác / chưa xác định
2289,吊钩/抓钩,805,False,,Khác / chưa xác định
2290,茶托,804,False,,Khác / chưa xác định
2291,洗车海绵/洗车泥,803,False,,Khác / chưa xác định
2292,电热工具,803,False,,"Nồi, chảo & đồ nấu ăn"
2293,工业电炉,802,False,,Máy móc công nghiệp
2294,椅套,802,False,,Khác / chưa xác định
2295,黑胶唱片机,802,False,,"Sách, tạp chí & âm nhạc"
2296,隐形眼镜伴侣盒,801,False,,Kính mắt & kính áp tròng
2297,沙发凳/脚踏,800,False,,Nội thất phòng khách
2298,饵料盒,800,False,,Khác / chưa xác định
2299,宝宝洗衣皂,799,False,,Đồ dùng cho bé
2300,扫把,798,False,,Dụng cụ vệ sinh nhà cửa
2301,甲醛清除剂,798,False,,Khác / chưa xác định
2302,皮布沙发,798,False,,Nội thất phòng khách
2303,内六角扳手,797,False,,Dụng cụ cầm tay
2304,花草茶具,796,False,,Bình nước & đồ uống
2305,台虎钳,795,False,,Khác / chưa xác định
2306,手胶/吸汗带,795,False,,Khác / chưa xác định
2307,桑拿汗蒸浴箱/桶/袋,795,False,,Khác / chưa xác định
2308,电流互感器,795,False,,Khác / chưa xác định
2309,计划表,794,False,,Khác / chưa xác định
2310,盆,793,False,,Khác / chưa xác định
2311,圆车刀,792,False,,Khác / chưa xác định
2312,综合训练鞋/室内健身鞋,792,False,,Tập luyện & thể hình
2313,信号灯/发光棒/救生灯,791,False,,Khác / chưa xác định
2314,兔兔主粮,791,False,,Khác / chưa xác định
2315,进气总管,791,False,,Khác / chưa xác định
2316,空调防尘罩,790,False,,Điện lạnh & điều hòa
2317,按摩油,789,False,,Khác / chưa xác định
2318,按摩足疗机,789,False,,Khác / chưa xác định
2319,兰蔻 水份缘化妆水,788,False,,Chăm sóc da mặt
2320,婴童床品套件,788,False,,Chăn ga gối đệm
2321,皮裤,788,False,,Khác / chưa xác định
2322,口鼻清洁杀菌消炎剂,787,False,,Khác / chưa xác định
2323,车载MP3/MP4,787,False,,Ô tô: phụ tùng & phụ kiện
2324,幸运星/瓶,786,False,,Khác / chưa xác định
2325,琴弦,786,False,,Khác / chưa xác định
2326,G/F字夹,785,False,,Khác / chưa xác định
2327,冷冻章鱼,785,False,,"Thịt, cá & hải sản"
2328,飘逸杯,785,False,,Khác / chưa xác định
2329,餐具笼/架,785,False,,Dụng cụ nhà bếp
2330,汗蒸服,784,False,,Khác / chưa xác định
2331,防潮膜（地板膜）,784,False,,Vật liệu xây dựng
2332,雨衣/雨裤/雨披,784,False,,Khác / chưa xác định
2333,手推学步玩具,783,False,,Đồ chơi mô hình & điều khiển
2334,固态继电器,782,False,,Khác / chưa xác định
2335,尖嘴钳,782,False,,Khác / chưa xác định
2336,十字卡,780,False,,Khác / chưa xác định
2337,衣杆,780,False,,Khác / chưa xác định
2338,按摩披肩/肩背敲击按摩带,779,False,,Khác / chưa xác định
2339,订书钉,779,False,,Khác / chưa xác định
2340,颜料,779,False,,Đồ thủ công & mỹ thuật
2341,游戏叠叠乐,778,False,,Khác / chưa xác định
2342,户外桌子,776,False,,Cắm trại & dã ngoại
2343,铁艺沙发,776,False,,Nội thất phòng khách
2344,建筑模板,774,False,,Khác / chưa xác định
2345,蓝莓,774,False,,Khác / chưa xác định
2346,雨披/雨衣,774,False,,Khác / chưa xác định
2347,洗鼻器／吸鼻器,772,False,,Khác / chưa xác định
2348,润滑油,772,False,,Nhiên liệu & phụ gia
2349,笔记本电池,772,False,,Máy tính & phụ kiện
2350,大衣/西服罩,770,False,,Áo khoác & trang phục giữ ấm
2351,摩托车喇叭/音响,770,False,,Thiết bị điện tử gia đình
2352,隔音板,770,False,,Khác / chưa xác định
2353,风扇,770,False,,Điện lạnh & điều hòa
2354,原木木方,769,False,,Khác / chưa xác định
2355,隐形眼镜,769,False,,Kính mắt & kính áp tròng
2356,扭力扳手,768,False,,Dụng cụ cầm tay
2357,成套灯具,767,False,,Đèn & chiếu sáng
2358,智能摄像,767,False,,Khác / chưa xác định
2359,安全锤工具,766,False,,Khác / chưa xác định
2360,集成灶,766,False,,Khác / chưa xác định
2361,启动马达,765,False,,Khác / chưa xác định
2362,拾音器,765,False,,Khác / chưa xác định
2363,文化创意冰箱贴,765,False,,Điện lạnh & điều hòa
2364,滑雪衣,765,False,,Khác / chưa xác định
2365,点火器,765,False,,Khác / chưa xác định
2366,伏特加/Vodka,763,False,,Khác / chưa xác định
2367,坦克/军事战车,763,False,,Khác / chưa xác định
2368,海螺/贝壳/珊瑚,762,False,,Khác / chưa xác định
2369,工兵铲/工兵锹,761,False,,Khác / chưa xác định
2370,马刀锯/往复锯,761,False,,Dụng cụ cầm tay
2371,切断车刀,760,False,,Khác / chưa xác định
2372,嘴套,760,False,,Khác / chưa xác định
2373,除螨仪,760,False,,Khác / chưa xác định
2374,音响脚架/机架,760,False,,Thiết bị điện tử gia đình
2375,不倒翁,759,False,,Khác / chưa xác định
2376,古琴,759,False,,Khác / chưa xác định
2377,截止阀,759,False,,Khác / chưa xác định
2378,卷尺,758,False,,Khác / chưa xác định
2379,显卡,758,False,,Linh kiện máy tính
2380,水表,758,False,,Khác / chưa xác định
2381,羽绒马甲,758,False,,Áo nam
2382,足浴/桑拿沙发,758,False,,Nội thất phòng khách
2383,健美操套装,757,False,,Khác / chưa xác định
2384,效果器(舞台),757,False,,Âm thanh & nhạc cụ
2385,音频模块/功放模块,757,False,,Thiết bị điện tử gia đình
2386,哨片,756,False,,Khác / chưa xác định
2387,演讲台,756,False,,Khác / chưa xác định
2388,锅组套装,756,False,,Khác / chưa xác định
2389,毛巾/浴巾/吸水毛巾,755,False,,"Rèm, thảm & vải gia dụng"
2390,炕几,755,False,,Khác / chưa xác định
2391,电子数显卡尺,755,False,,Linh kiện máy tính
2392,夹子,754,False,,Khác / chưa xác định
2393,笔类,754,False,,Văn phòng phẩm
2394,万能盖巾,753,False,,Khác / chưa xác định
2395,保温碟/垫,753,False,,Khác / chưa xác định
2396,化妆镜,753,False,,Mỹ phẩm dụng cụ & phụ kiện
2397,喜糖,752,False,,Khác / chưa xác định
2398,小型晒衣架,752,False,,Khác / chưa xác định
2399,手机信号放大器,752,False,,Điện thoại & phụ kiện
2400,苹果视频线/转换线,752,True,tail,Gia vị & thực phẩm khô
2401,常用简易接头,751,False,,Khác / chưa xác định
2402,摩托车车架,751,False,,Khác / chưa xác định
2403,瑜伽砖,751,False,,Tập luyện & thể hình
2404,笔记本膝上桌,751,False,,Máy tính & phụ kiện
2405,酸度计,751,False,,Khác / chưa xác định
2406,刹车片/刹车系统,750,False,,Khác / chưa xác định
2407,即食板栗,750,False,,Khác / chưa xác định
2408,感应灯,750,False,,Khác / chưa xác định
2409,榻榻米定制,750,False,,Khác / chưa xác định
2410,儿童坐便凳,749,False,,Khác / chưa xác định
2411,监控显示器,749,False,,Máy tính & phụ kiện
2412,碧螺春,749,False,,Khác / chưa xác định
2413,干燥箱,748,False,,Khác / chưa xác định
2414,明插销,748,False,,Khác / chưa xác định
2415,音频/视频无线传输器材,748,False,,Khác / chưa xác định
2416,投资贵金属,747,False,,Khác / chưa xác định
2417,摩托车减震器,747,False,,Khác / chưa xác định
2418,汽车座椅,747,False,,Ô tô: phụ tùng & phụ kiện
2419,取暖炉,746,False,,Khác / chưa xác định
2420,电子温湿度计,746,False,,Khác / chưa xác định
2421,花果果粒茶,746,False,,"Trà, cà phê & đồ uống"
2422,鸡胸,745,False,,Khác / chưa xác định
2423,普通稳压器,744,False,,Khác / chưa xác định
2424,松子,744,False,,Khác / chưa xác định
2425,脚撑/停车架/骑行台,744,False,,Khác / chưa xác định
2426,钢丝球,744,False,,Khác / chưa xác định
2427,电蚊拍,743,False,,Khác / chưa xác định
2428,晒衣篮,742,False,,Khác / chưa xác định
2429,微波炉,741,False,,Thiết bị gia dụng nhỏ
2430,握力器,741,False,,Khác / chưa xác định
2431,汽油机,741,False,,Khác / chưa xác định
2432,盘发器,741,False,,Dụng cụ nhà bếp
2433,奶瓶果蔬清洗液,740,False,,Đồ dùng cho bé
2434,带轮,740,False,,Khác / chưa xác định
2435,钢丝吊码,740,False,,Khác / chưa xác định
2436,水族药品药剂,739,False,,Sức khỏe & thiết bị y tế
2437,床刷,738,False,,Khác / chưa xác định
2438,梨,738,False,,Khác / chưa xác định
2439,皮草/仿皮草,737,False,,Áo khoác & trang phục giữ ấm
2440,蚊帐,737,False,,Chăn ga gối đệm
2441,训练器,737,False,,Khác / chưa xác định
2442,谱架/谱台,737,False,,Khác / chưa xác định
2443,车轮锁/车位锁,737,False,,Khác / chưa xác định
2444,头部防护用品,736,False,,Khác / chưa xác định
2445,宝宝剪刀/指甲钳,736,False,,Đồ dùng cho bé
2446,球迷用品,734,False,,Khác / chưa xác định
2447,窝,734,False,,Khác / chưa xác định
